,index,Fluor_654,Fluor_685,Fluor_755,Fluor_771,mean,mode,mean/mode,stdev,stdevdiff,edgejump,hardedge,obsid,pno,name,ra,dec,lii,bii,time,end_time,duration,scheduled_duration,estimated_exposure,pi_title,pi_fname,pi_lname,sas_version,pps_flag,pps_version,odf_date,process_date,distribution_date,public_date,xmm_revolution,process_status,mos1_num,mos1_time,mos1_mode,mos2_num,mos2_time,mos2_mode,pn_num,pn_time,pn_mode,rgs1_num,rgs1_time,rgs1_mode,rgs2_num,rgs2_time,rgs2_mode,om_num,om_time,om_mode,data_in_heasarc,subject_category,status,class,lii_180
66,8830,False,False,False,False,0.011597570574299975,0.008007237687706947,1.4483859511383133,0.0020029518981759904,0.0008008988816034461,0.0013511214295692762,0.0007068348169786999,811022901,81102.0,Crab,83.62870499999998,21.990833,184.57535801,-5.80045787,58374.335601851846,58375.172407407415,72300.0,68977.0,68977.0,Dr,Peter Kretschmar,XMM-Newton MM,17.56,Y,17.56_20190403_1200,58379.32298611111,58576.5158912037,58392.0,58378.0,3436.0,delivered,2.0,25212.0,FU-TK (2),2.0,25555.0,FU-TK (2),1.0,69264.0,BU-TK (1),13.0,70703.0,SES (13),13.0,70358.0,SES (13),7.0,32790.0,IM-M2 (3); IM-W2 (1); IM-W1 (3),Y,,archived,9999.0,-175.42464199
67,8838,False,False,False,False,0.1339230832162794,0.08831854164600372,1.5163642958810022,0.019665854657629357,0.009754489806776364,0.021245501703382103,0.0075943099435041295,118700101,11870.0,Crab Nebula,83.63334,22.01444,184.55762829,-5.78419081,51600.44408564815,51600.51827546296,6410.0,599.0,,Mr,Fred,Jansen XMM-Newton PS,17.56,Y,17.56_20190403_1200,55572.248726851845,58589.623402777775,53800.0,51611.0,40.0,delivered,0.0,,,0.0,,,0.0,,,1.0,6406.0,HER (1),1.0,6410.0,HER (1),0.0,,,Y,"Stars, White Dwarfs and Solar System",archived,3100.0,-175.44237171
68,8842,False,False,False,False,0.1430434286594391,0.10515183955430984,1.3603511766007539,0.02111291922597035,0.006522109121585768,0.02393363471086818,0.009214675760689378,137550801,13755.0,Crab,83.63334,22.01444,184.55762829,-5.78419081,52185.54833333333,52185.8577662037,26735.0,24595.0,,Dr,Fred,Jansen XMM-Newton PS,17.56,Y,17.56_20190403_1200,55530.74789351851,58579.51925925926,52433.0,52185.0,333.0,delivered,2.0,25379.0,FC-TK (1); FU-TK (1),2.0,25211.0,FU-TK (2),0.0,,,1.0,26680.0,SES (1),1.0,26675.0,SES (1),3.0,6000.0,IM-M2 (1); IM-U (1); IM-W2 (1),Y,Galaxies and Galactic Surveys,archived,3100.0,-175.44237171
69,8844,False,False,False,False,0.15410207678656002,0.11000657826662064,1.4008441969085343,0.023739265712180362,0.006156783588604276,0.022353587623642646,0.011623172568717421,153750301,15375.0,Crab,83.63334,22.01444,184.55762829,-5.78419081,52341.26932870369,52341.39336805556,10717.0,8583.0,8583.0,Dr,Fred,Jansen,17.56,Y,17.56_20190403_1200,55522.93018518519,58578.64224537037,52360.0,52340.0,411.0,delivered,1.0,9785.0,FU-TK (1),1.0,10145.0,FU-TK (1),1.0,9035.0,BU-ME (1),1.0,10662.0,SES (1),1.0,10660.0,SES (1),1.0,2565.0,IM-W1 (1),Y,"Stars, White Dwarfs and Solar System",archived,3100.0,-175.44237171
70,8854,False,False,False,False,0.1445787102802769,0.10372535139322281,1.3938608868354567,0.022264007533985296,0.007273643903079979,0.025935279577715242,0.014545547377286694,160961101,16096.0,Crab,83.63334,22.01444,184.55762829,-5.78419081,53613.13877314815,53613.20512731482,5733.0,5000.0,5000.0,Mr,Fred,Jansen XMM-Newton PS,17.56,Y,17.56_20190403_1200,55461.24753472223,58581.429780092585,53637.0,53613.0,1049.0,delivered,0.0,,,0.0,,,1.0,5033.0,BU-TK (1),1.0,5733.0,SES (1),1.0,5727.0,SES (1),1.0,2799.0,IM-M2 (1),Y,"Supernovae, Supernova Remnants, Diffuse (Galactic) Emission and Isolated Neutron Stars",archived,3100.0,-175.44237171
71,8857,False,False,False,False,0.14688652663767993,0.11019107699394226,1.3330165258821727,0.022125622066896788,0.009226426568625379,0.01761419273882292,0.01240091870211843,160961401,16096.0,Crab,83.63334,22.01444,184.55762829,-5.78419081,53795.42055555556,53795.49332175927,6287.0,4993.0,4993.0,Mr,Fred,Jansen XMM-Newton PS,17.56,Y,17.56_20190403_1200,55454.125451388885,58581.418877314805,53878.0,53796.0,1140.0,delivered,0.0,,,0.0,,,1.0,5012.0,TI-TK (1),1.0,6287.0,SES (1),1.0,6286.0,SES (1),1.0,3300.0,IM-W1 (1),Y,"Supernovae, Supernova Remnants, Diffuse (Galactic) Emission and Isolated Neutron Stars",archived,3100.0,-175.44237171
72,8876,False,False,False,False,0.11203997885132884,0.08025180548429489,1.396105398192628,0.017255050115928646,0.003484536162792819,0.018738653278018935,0.007776394393593303,412592601,41259.0,Crab,83.63334,22.01444,184.55762829,-5.78419081,54886.906643518516,54887.12587962963,18942.0,17786.0,17786.0,Dr,Arvind,Parmar XMM-Newton MM,17.56,Y,17.56_20190403_1200,55942.438217592586,58581.09896990741,55995.0,54946.0,1687.0,delivered,0.0,,,0.0,,,1.0,18234.0,BU-TK (1),1.0,18941.0,SSW (1),1.0,18922.0,SSW (1),3.0,3001.0,IM-W1 (3),Y,,archived,9999.0,-175.44237171
73,9741,False,False,False,False,3.5804321112084505e-05,-0.0009097189758904278,-0.03935756212740252,0.0003950837381356288,0.0005375149483621249,0.0005177601349970898,0.00022744448179644024,93031801,9303.0,Abell 2261,260.6133,32.13164,55.58825678,31.86036577,53042.173738425925,53042.31826388889,12487.0,9479.0,399.0,Prof,John P.,Hughes,17.56,Y,17.56_20190403_1200,55485.39760416666,58581.46266203704,53111.0,53487.0,762.0,delivered,0.0,,,0.0,,,0.0,,,1.0,2830.0,SES (1),1.0,2741.0,SES (1),5.0,11194.0,IM-M2 (5),Y,"Groups of Galaxies, Clusters of Galaxies and Superclusters",archived,5000.0,55.58825678
74,9954,False,False,False,False,0.06719528498885395,0.03575467690825462,1.8793425308044298,0.01970235045986449,0.0024521107441946135,0.01735797896627228,0.012627498276204976,202760201,20276.0,CYGNUS X-1,299.59035,35.20158,71.33498165,3.06679808,53323.920787037045,53324.13969907408,18914.0,17636.0,17375.0,Dr,JOERN,WILMS,17.56,Y,17.56_20190403_1200,55474.13895833334,58581.24318287037,53346.0,53721.0,904.0,delivered,0.0,,,0.0,,,1.0,17375.0,TI-TK (1),1.0,18914.0,SES (1),1.0,18911.0,SES (1),5.0,16995.0,IM-W1 (5),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1130.0,71.33498165
75,9955,False,False,False,False,0.04333150118671276,0.025505730882287025,1.6988927463672567,0.010903371418490269,0.001761273383748629,0.00872635240725686,0.009553581739700077,202760301,20276.0,CYGNUS X-1,299.59035,35.20158,71.33498165,3.06679808,53329.905277777776,53330.124143518515,18910.0,17636.0,17636.0,Dr,JOERN,WILMS,17.56,Y,17.56_20190403_1200,55474.235763888886,58580.63414351852,53349.0,53721.0,907.0,delivered,0.0,,,0.0,,,1.0,17411.0,TI-TK (1),1.0,18908.0,SES (1),1.0,18910.0,SES (1),5.0,16999.0,IM-W1 (5),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1130.0,71.33498165
76,9956,False,False,False,False,0.049087218244324674,0.026406295597553253,1.8589210312738067,0.013576511847656136,0.001827290623761437,0.010635635506352492,0.009752743277316268,202760401,20276.0,CYGNUS X-1,299.59035,35.20158,71.33498165,3.06679808,53335.8896875,53336.13516203704,21209.0,19936.0,19936.0,Dr,JOERN,WILMS,17.56,Y,17.56_20190403_1200,55473.90313657408,58581.24554398147,53356.0,53721.0,910.0,delivered,0.0,,,0.0,,,1.0,19762.0,TI-TK (1),1.0,21209.0,SES (1),1.0,21207.0,SES (1),5.0,19297.0,IM-W1 (5),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1130.0,71.33498165
77,9957,False,False,False,False,0.048141936536182414,0.026393897831439972,1.8239798018327003,0.013381103666251332,0.0020684478952018347,0.011857649955662741,0.009502505401992878,202760501,20276.0,CYGNUS X-1,299.59035,35.20158,71.33498165,3.06679808,53341.87422453704,53342.00402777777,11215.0,9936.0,9766.0,Dr,JOERN,WILMS,17.56,Y,17.56_20190403_1200,55474.17912037037,58581.368668981486,53356.0,53721.0,913.0,delivered,0.0,,,0.0,,,1.0,9767.0,TI-TK (1),1.0,11213.0,SES (1),1.0,11211.0,SES (1),5.0,9299.0,IM-W1 (5),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1130.0,71.33498165
78,9958,False,False,False,False,0.01260406978858205,0.006504151038825512,1.9378501073151633,0.004049358553747693,0.0007355287990034548,0.0032621216566892375,0.0023010720718836166,605610401,60561.0,Cyg X-1,299.59035,35.20158,71.33498165,3.06679808,55167.155752314815,55167.53701388889,32941.0,31636.0,31636.0,Dr,Phil,Uttley,17.56,Y,17.56_20190403_1200,55363.98273148148,58580.852453703694,55181.0,55546.0,1828.0,delivered,0.0,,,0.0,,,1.0,31654.0,TI-TK (1),1.0,32941.0,SES (1),1.0,32909.0,SES (1),7.0,28656.0,IF-W1 (2); IF-W2 (1); IF-V (1); IF-B (1); IF-M2 (2),Y,,archived,9999.0,71.33498165
79,9959,False,False,False,False,0.007153567351441789,0.004255311097949743,1.6810915081833755,0.0016492379555749328,0.0004035262979168641,0.004488309539845456,0.0015884399162216633,745250701,74525.0,Cyg X-1,299.5902,35.201583,71.33492025,3.06690426,57541.91260416666,57543.48204861111,135600.0,128401.0,128401.0,Dr,Phil,Uttley,17.56,Y,17.56_20190403_1200,57549.62263888889,58577.66744212962,57567.0,57931.0,3019.0,delivered,0.0,,,0.0,,,2.0,128839.0,BU-TK (1); TI-TK (1),1.0,134536.0,SES (1),1.0,134508.0,SES (1),25.0,109997.0,IF-V (25),Y,,archived,9999.0,71.33492025
80,9960,False,False,False,False,0.09404389662565765,0.05052608996629715,1.8612937729475714,0.03027613068617063,0.0046769990251686175,0.02294897677238683,0.01729912167110828,202401101,20240.0,CYGNUS X-1,299.59035,35.20161,71.33500728999998,3.06681371,53284.03545138889,53284.246342592596,18221.0,17086.0,17504.0,Dr,JON,MILLER,17.56,Y,17.56_20190403_1200,55476.30494212963,58581.367581018516,53410.0,54021.0,884.0,delivered,0.0,,,0.0,,,1.0,17503.0,BU-ME (1),1.0,18214.0,SES (1),1.0,18213.0,SES (1),2.0,9999.0,UNDEFINED-W2 (1); IM-W2 (1),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1130.0,71.33500728999998
81,9961,False,False,False,False,0.09085928550460837,0.046747785061597824,1.9436062133186942,0.02834288554531337,0.003903409710405037,0.01796450107945302,0.013452405199581921,202401201,20240.0,CYGNUS X-1,299.59035,35.20161,71.33500728999998,3.06681371,53286.02991898148,53286.241018518514,18239.0,17086.0,17086.0,Dr,JON,MILLER,17.56,Y,17.56_20190403_1200,55474.3887037037,58580.862858796296,53325.0,54021.0,885.0,delivered,0.0,,,0.0,,,1.0,17503.0,BU-ME (1),1.0,18234.0,SES (1),1.0,18235.0,SES (1),2.0,10001.0,IM-W2 (2),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1130.0,71.33500728999998
82,9963,False,False,False,False,0.021750947788030238,0.01102638989686966,1.9726263982561718,0.007010252352047513,0.001207404189319676,0.005607122045159965,0.0043488863268910175,610000401,61000.0,Cygnus X-1,299.59035,35.20161,71.33500728999998,3.06681371,54967.98116898148,54968.269837962966,24941.0,23786.0,23786.0,Dr,NORBERT,SCHARTEL (PS),17.56,Y,17.56_20190403_1200,55381.01967592593,58580.69158564816,54997.0,55180.0,1728.0,delivered,0.0,,,0.0,,,1.0,24203.0,BU-ME (1),1.0,24941.0,SES (1),1.0,24907.0,SES (1),7.0,20661.0,IF-V (3); IF-M2 (4),Y,,archived,9999.0,71.33500728999998
83,9964,False,False,False,False,0.0063649935054255055,0.004024059511721134,1.5817344368008932,0.0013185494150181741,0.0003326261567623773,0.003253381926513435,0.00167586361082163,745250201,74525.0,Cyg X-1,299.5902,35.201611,71.33494419,3.06691885,57535.930486111116,57537.624930555554,146400.0,143133.0,119337.0,Dr,Phil,Uttley,17.56,Y,17.56_20190403_1200,57542.45778935184,58577.48221064815,57548.0,57931.0,3016.0,delivered,0.0,,,0.0,,,2.0,119342.0,TI-TK (2),1.0,119113.0,SES (1),1.0,119087.0,SES (1),25.0,109997.0,IM-V (1); IF-V (24),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,9999.0,71.33494419
84,9965,False,False,False,False,0.013731124294041604,0.00765388086438179,1.794008103515298,0.004188744981330999,0.0004972891393586613,0.003899768228282363,0.002521176923597145,745250501,74525.0,Cyg X-1,299.5902,35.201611,71.33494419,3.06691885,57537.92479166666,57539.600717592584,144800.0,141533.0,137711.0,Dr,Phil,Uttley,17.56,Y,17.56_20190403_1200,57548.45480324074,58576.519108796296,57567.0,57931.0,3017.0,delivered,0.0,,,0.0,,,1.0,137711.0,TI-TK (1),1.0,139603.0,SES (1),1.0,139621.0,SES (1),30.0,129192.0,IF-V (30),Y,,archived,9999.0,71.33494419
85,9966,False,False,False,False,0.012322644774730388,0.006690395995974541,1.8418408689328172,0.003880594109389124,0.0004426696298613156,0.003283704168937418,0.002383733791825266,745250601,74525.0,Cyg X-1,299.5902,35.201611,71.33494419,3.06691885,57539.91657407407,57541.59945601851,145401.0,142134.0,141117.0,Dr,Phil,Uttley,17.56,Y,17.56_20190403_1200,57548.50150462963,58577.09190972223,57567.0,57931.0,3018.0,delivered,0.0,,,0.0,,,2.0,141127.0,TI-TK (2),1.0,144345.0,SES (1),1.0,144313.0,SES (1),30.0,129782.0,IF-V (30),Y,,archived,9999.0,71.33494419
86,10183,False,False,False,False,0.02320935233281209,0.021331192925572395,1.0880475561677616,0.0009423910279538684,0.001210196773675369,0.0019696198030744287,0.0007543748640623446,0658802801,65880.0,Mkn 421 +2 XDSP,166.09575,38.178611,179.91020402,65.02753082,57533.933796296296,57534.04953703704,10000.0,6680.0,,Dr,Fred,Jansen XMM-Newton MM,17.56,Y,17.56_20190403_1200,57540.59758101852,58581.45554398149,57562.0,57539.0,3015.0,delivered,0.0,,,0.0,,,0.0,,,1.0,8913.0,SES (1),1.0,8907.0,SES (1),2.0,7998.0,IF-W2 (2),Y,,archived,9999.0,179.91020402
87,10190,False,False,False,False,0.010028724251622026,0.009232367388904095,1.0862570594488075,0.0004072756133796748,0.0005329232004152955,0.0006852854743890375,0.0006381624134150915,0791780501,79178.0,Mkn 421 -30,166.1232,38.205277,179.83413944,65.03960277,57705.522488425915,57705.735451388886,18400.0,15439.0,,Dr,Fred,Jansen XMM-Newton PS,17.56,Y,17.56_20190403_1200,57713.51953703704,58581.3346412037,57715.0,57712.0,3101.0,delivered,0.0,,,0.0,,,0.0,,,1.0,17318.0,SES (1),1.0,17308.0,SES (1),4.0,15800.0,IF-W2 (4),Y,,archived,9999.0,179.83413944
88,10204,False,False,False,False,0.01681493073292486,0.015145228244364262,1.1102461093104963,0.0005397875696942782,0.0006546474494516188,0.0013503384399659625,0.0005788186902024213,0136540401,13654.0,Mkn 421,166.11375,38.20883,179.83170816,65.0314351,52582.320636574084,52582.59745370369,23917.0,22046.0,22046.0,Dr,Fred,Jansen,17.56,Y,17.56_20190403_1200,55509.392604166664,58578.59791666666,52657.0,52582.0,532.0,delivered,1.0,23416.0,FU-TN (1),1.0,23410.0,FU-TN (1),1.0,22154.0,FF-TN (1),1.0,23917.0,SES (1),1.0,23914.0,SES (1),0.0,,,Y,"AGN, QSOs and BL-Lacs",archived,7300.0,179.83170816
89,10208,False,False,False,False,0.011647422716103412,0.010195335373282433,1.1424266382277402,0.0006564118990649737,0.0008830802401376684,0.0005783142001949213,0.000397454969292348,0158970201,15897.0,Mkn421,166.11375,38.20883,179.83170816,65.0314351,52792.044432870374,52792.1481712963,8963.0,18253.0,18253.0,Mr,Fred,Jansen XMM-Newton PM,17.56,Y,17.56_20190403_1200,55497.86770833333,58579.64425925926,52816.0,52792.0,637.0,delivered,1.0,8912.0,FU-TK (1),1.0,8911.0,SW2-TK (1),1.0,7575.0,FMK-TK (1),1.0,8957.0,SES (1),1.0,8961.0,SES (1),0.0,,,Y,"AGN, QSOs and BL-Lacs",archived,7300.0,179.83170816
90,10224,False,False,False,False,0.012184991071430536,0.010278106667101383,1.1855287618713661,0.0007386438433692182,0.000889884023184164,0.0006517220433651001,0.0005061658723387423,0656380601,65638.0,Mkn 421,166.11375,38.20883,179.83170816,65.0314351,55510.89989583333,55511.00315972222,8922.0,7032.0,,Dr,Arvind,Parmar XMM-Newton MM,17.56,Y,17.56_20190403_1200,55517.529652777775,58581.612546296295,55528.0,55510.0,2000.0,delivered,0.0,,,0.0,,,0.0,,,1.0,8922.0,SES (1),1.0,8909.0,SES (1),0.0,,,Y,,archived,9999.0,179.83170816
91,10239,False,False,False,False,0.021274205829416002,0.018752047792077065,1.134500405785259,0.0009013296921728582,0.0009860371850772276,0.0005641056537911832,0.0006401126785697889,0670920301,67092.0,Mrk 421,166.11375,38.208833,179.83170142,65.03143415,56776.1468287037,56776.3343287037,16200.0,12933.0,12933.0,Dr,Wei,Cui,17.56,Y,17.56_20190403_1200,56784.73891203704,58580.31760416666,56804.0,57168.0,2635.0,delivered,1.0,14666.0,FU-TN (1),1.0,14562.0,FU-TN (1),1.0,12963.0,TI-TN (1),1.0,15118.0,SES (1),1.0,15117.0,SES (1),5.0,12999.0,IM-M2 (1); IF-M2 (4),Y,,archived,9999.0,179.83170142
92,10244,False,False,False,False,0.01403962293701185,0.01300245150923729,1.0797673751782675,0.000372041100193023,0.0003923338365546243,0.0007398092667624812,0.00031232861139594663,0099280101,9928.0,Mkn 421,166.11255,38.20889,179.83227862,65.03052148,51689.13693287037,51689.906574074084,66497.0,57504.0,32503.0,Dr,Fred,Jansen XMM-Newton PS,17.56,Y,17.56_20190403_1200,55566.580254629625,58577.810706018514,52835.0,52211.0,84.0,delivered,2.0,26558.0,SW4-ME (1); FU-ME (1),2.0,26569.0,SW4-ME (1); FU-ME (1),2.0,55251.0,SW-TK (1); TI-TK (1),2.0,63820.0,SES (2),2.0,63821.0,SES (2),0.0,,,Y,"AGN, QSOs and BL-Lacs",archived,7300.0,179.83227862
93,10248,False,False,False,False,0.018760909459420612,0.0170819740742445,1.0982869648366662,0.0005708801795756365,0.0007623235336793967,0.0010546261288897907,0.00042918951582282885,0099280601,9928.0,Mkn 421 off-axis,166.11255,38.20889,179.83227862,65.03052148,51863.07905092592,51863.31299768519,20213.0,11268.0,,Dr,Fred,Jansen XMM-Newton PS,17.56,Y,17.56_20190403_1200,55552.009571759256,58581.47872685185,51983.0,51864.0,171.0,delivered,0.0,,,0.0,,,0.0,,,1.0,20213.0,SES (1),1.0,20209.0,SES (1),0.0,,,Y,"AGN, QSOs and BL-Lacs",archived,7300.0,179.83227862
94,10283,False,False,False,False,0.04570800033244458,0.032769575715065,1.3948303978629621,0.0059691664943137285,0.0020093280224454963,0.0046982310591899,0.0023915913861514773,0111360101,11136.0,Cyg X-2,326.1666,38.32056,87.3246867,-11.31447332,52428.426620370374,52428.67590277777,21538.0,18664.0,18664.0,Dr,Bernd,Aschenbach,17.56,Y,17.56_20190403_1200,55518.08256944444,58577.16923611111,52451.0,52816.0,455.0,delivered,1.0,20908.0,FU-TN (1),1.0,20897.0,FU-TN (1),1.0,18679.0,FF-TN (1),1.0,21536.0,SES (1),1.0,21538.0,SES (1),5.0,19897.0,IM-W2 (5),Y,"Supernovae, Supernova Remnants, Diffuse (Galactic) Emission and Isolated Neutron Stars",archived,3900.0,87.3246867
95,10284,False,False,False,False,0.03875017857977322,0.028131578117609024,1.3774619545967617,0.005254427411036193,0.0013010678991090077,0.004844498014887774,0.002110421517013107,0303280101,30328.0,Cyg X-2,326.1717,38.32167,87.32849828,-11.31628241,53535.57634259259,53535.944502314815,31809.0,29931.0,29931.0,Dr,Elisa,Costantini,17.56,Y,17.56_20190403_1200,55463.43516203704,58577.24938657408,53670.0,54035.0,1010.0,delivered,1.0,31351.0,FU-TN (1),1.0,31369.0,FU-TN (1),1.0,29981.0,FMK-ME (1),1.0,31805.0,SES (1),1.0,31809.0,SES (1),4.0,16577.0,IM-M2 (1); IM-W2 (2); IM-W1 (1),Y,"Supernovae, Supernova Remnants, Diffuse (Galactic) Emission and Isolated Neutron Stars",archived,3900.0,87.32849828
96,10286,False,False,False,False,0.041007296642759344,0.031427789479494095,1.304810084384575,0.004479240257008191,0.0017287436042917792,0.001488498563353799,0.002924568539540512,0561180501,56118.0,Cyg X-2,326.1717,38.32167,87.32849828,-11.31628241,54964.41936342593,54964.69660879629,23954.0,22786.0,22786.0,Dr,Arvind,Parmar XMM-Newton MM,17.56,Y,17.56_20190403_1200,55916.673680555556,58580.34359953704,56006.0,54964.0,1726.0,delivered,0.0,,,0.0,,,1.0,23204.0,BU-ME (1),4.0,23725.0,SES (1); SSW (3),4.0,23715.0,SES (1); SSW (3),4.0,17220.0,IF-W1 (2); IF-W2 (1); IF-M2 (1),Y,,archived,9999.0,87.32849828
97,10288,False,False,False,False,0.05671744707685251,0.042908925563097,1.3218100041552021,0.008333642056060025,0.001531382641471107,0.00730829045430309,0.00367308464866814,0650040901,65004.0,Cygnus X-2 pointing3,326.1717,38.32167,87.32849828,-11.31628241,55524.2412037037,55524.59930555556,30940.0,29786.0,29786.0,Dr,Cor,de Vries,17.56,Y,17.56_20190403_1200,55922.47173611111,58581.3990625,56005.0,55910.0,2007.0,delivered,0.0,,,0.0,,,1.0,30209.0,BU-TN (1),1.0,30940.0,SSW (1),1.0,30872.0,SSW (1),0.0,,,Y,,archived,9999.0,87.32849828
98,10289,False,False,False,False,0.05821709572286396,0.04273153841495514,1.3623917575242084,0.008857578333067447,0.0025133239112290554,0.007140912560221896,0.002617758171637785,0650040801,65004.0,Cygnus X-2 pointing2,326.1762,38.323805,87.33263977,-11.31701065,55522.546863425916,55522.91741898149,32016.0,29786.0,29786.0,Dr,Cor,de Vries,17.56,Y,17.56_20190403_1200,58893.583101851844,58581.29125,55998.0,55910.0,2006.0,delivered,0.0,,,0.0,,,1.0,30209.0,BU-TN (1),1.0,30941.0,SSW (1),1.0,30876.0,SSW (1),0.0,,,Y,,archived,9999.0,87.33263977
99,12144,False,False,False,False,-0.00029490193066651827,-0.001425534370355308,0.20687114726880648,0.000452954808637966,0.0002612500033525368,0.0008180475134300889,0.0007488342199120172,0310590201,31059.0,Tycho SNR,6.341655,64.14,120.09311861,1.41204734,53587.80744212962,53588.17644675926,31882.0,29998.0,29998.0,Dr,Fred,Jansen XMM-Newton PS,17.56,Y,17.56_20190403_1200,55753.40541666666,58583.71594907408,53621.0,53587.0,1036.0,delivered,1.0,31636.0,FF-ME (1),1.0,31642.0,FF-ME (1),1.0,30083.0,FF-ME (1),1.0,31882.0,SES (1),1.0,31875.0,SES (1),7.0,11502.0,IM-M2 (1); IM-V (1); IM-B (1); IM-U (1); IM-W2 (1); IM-W1 (1); IM-GRISM2 (1),Y,"Supernovae, Supernova Remnants, Diffuse (Galactic) Emission and Isolated Neutron Stars",archived,3200.0,120.09311861
100,12145,False,False,False,False,-0.00031307533678485484,-0.0017699416493996978,0.176884552601516,0.0004773419337403784,0.00029250775035637633,0.0009102908652811339,0.0007748217863595558,0412380101,41238.0,Tycho SNR,6.341655,64.14,120.09311861,1.41204734,53944.335127314815,53944.70414351852,31883.0,29999.0,29999.0,Dr,Arvind,Parmar XMM-Newton MM,17.56,Y,17.56_20190403_1200,55447.18555555556,58576.52371527777,53979.0,53944.0,1215.0,delivered,1.0,31636.0,FF-ME (1),1.0,31643.0,FF-ME (1),1.0,30035.0,FF-ME (1),1.0,31876.0,SES (1),1.0,31875.0,SES (1),5.0,5913.0,IM-M2 (1); IM-V (1); IM-U (1); IM-W2 (1); IM-W1 (1),Y,,archived,9999.0,120.09311861
101,12147,False,False,False,False,-0.0003320542877050824,-0.0013832668773829937,0.2400507762705175,0.00043190781097299214,0.0002164308964355516,0.0008687777236960097,0.0008715687152469604,0412380301,41238.0,Tycho SNR,6.341655,64.14,120.09311861,1.41204734,54686.13181712963,54686.670474537044,46540.0,44932.0,39305.0,Dr,Arvind,Parmar XMM-Newton MM,17.56,Y,17.56_20190403_1200,55392.145590277774,58576.516851851855,54705.0,54686.0,1587.0,delivered,1.0,41110.0,FF-ME (1),1.0,41123.0,FF-ME (1),1.0,39905.0,FF-ME (1),1.0,44362.0,SES (1),1.0,44359.0,SES (1),8.0,21701.0,IM-M2 (1); IM-V (1); IM-B (1); IM-U (1); IM-W2 (2); IM-W1 (1); IM-GRISM2 (1),Y,,archived,9999.0,120.09311861
102,12149,False,False,False,False,-0.00023921021220503263,-0.0011230111122131348,0.21300787641683927,0.0003420413995779461,0.00025322699919789457,0.0008125052494597312,0.00034561007075451,0511180101,51118.0,Tycho SNR,6.341655,64.14,120.09311861,1.41204734,54464.814479166664,54465.15148148149,29117.0,27257.0,27257.0,Dr,Arvind,Parmar XMM-Newton MM,17.56,Y,17.56_20190403_1200,55403.9683912037,58576.52670138889,54496.0,54464.0,1476.0,delivered,1.0,28826.0,FF-ME (1),1.0,28830.0,FF-ME (1),1.0,27259.0,FF-ME (1),1.0,29117.0,SES (1),1.0,29104.0,SES (1),6.0,11259.0,IM-M2 (1); IM-V (1); IM-B (1); IM-U (1); IM-W1 (1); IM-GRISM2 (1),Y,,archived,9999.0,120.09311861
